2,30.83,0.0,2,1,13,8,1.25,1,1,1,0,0,00202,0,0
1,24.50,2.415,3,3,2,8,0.0,0,0,0,0,0,00120,0,1
2,24.08,0.875,2,1,10,8,0.085,0,1,4,0,0,00254,1950,1
2,21.92,0.5,2,1,2,8,0.125,0,0,0,0,0,00360,0,1
1,36.58,0.29,2,1,6,3,0.0,0,1,10,0,0,00200,18,1
1,23.00,1.835,2,1,8,5,0.0,0,1,1,0,0,00200,53,1
1,27.58,3.0,2,1,10,8,2.79,0,1,1,1,0,00280,10,1
2,31.08,3.085,2,1,2,8,2.5,0,1,2,1,0,00160,41,1
1,30.42,1.375,2,1,13,4,0.04,0,1,3,0,0,00000,33,1
2,22.08,2.335,2,1,9,8,0.75,0,0,0,0,0,00180,0,1
2,16.33,4.085,2,1,7,4,0.415,0,0,0,1,0,00120,0,1
1,21.92,11.665,2,1,9,4,0.085,0,0,0,0,0,00320,5,1
2,21.08,4.125,3,3,7,4,0.04,0,0,0,0,0,00140,100,1
2,17.42,6.5,2,1,7,8,0.125,0,0,0,0,0,00060,100,1
2,19.17,4.0,3,3,7,8,1.0,0,0,0,1,0,00360,1000,1
2,20.67,0.415,2,1,2,8,0.125,0,0,0,0,0,00000,44,1
2,26.75,2.0,2,1,4,8,0.75,0,0,0,1,0,00080,0,1
2,23.58,0.835,2,1,7,4,0.085,0,0,0,1,0,00220,5,1
2,39.17,2.5,3,3,7,4,10.0,0,0,0,1,2,00200,0,1
2,22.75,11.5,2,1,7,8,0.415,0,0,0,0,0,00000,0,1
0,26.50,2.71,3,3,0,0,0.085,0,0,0,0,2,00080,0,1
1,16.92,0.5,2,1,7,8,0.165,0,1,6,1,0,00240,35,1
2,23.50,3.165,3,3,9,8,0.415,0,1,1,1,0,00280,80,1
1,17.33,9.5,2,1,1,8,1.75,0,1,10,1,0,00000,10,1
2,23.75,0.415,3,3,2,8,0.04,0,1,2,0,0,00128,6,1
2,34.67,1.08,2,1,10,8,1.165,0,0,0,0,2,00028,0,1
2,74.83,19.0,3,3,6,3,0.04,0,1,2,0,0,00000,351,1
2,28.17,0.125,3,3,9,8,0.085,0,0,0,0,0,00216,2100,1
2,24.50,13.335,3,3,1,8,0.04,0,0,0,1,0,00120,475,1
2,18.83,3.54,3,3,6,3,0.0,0,0,0,1,0,00180,1,1
0,45.33,1.0,2,1,11,8,0.125,0,0,0,1,0,00263,0,1
1,47.25,0.75,2,1,11,4,2.75,1,1,1,0,0,00333,892,0
2,24.17,0.875,2,1,11,8,4.625,1,1,2,1,0,00520,2000,0
2,39.25,9.5,2,1,10,8,6.5,1,1,14,0,0,00240,4607,0
1,20.50,11.835,2,1,2,4,6.0,1,0,0,0,0,00340,0,0
1,18.83,4.415,3,3,2,4,3.0,1,0,0,0,0,00240,0,0
2,19.17,9.5,2,1,13,8,1.5,1,0,0,0,0,00120,2206,0
1,25.00,0.875,2,1,14,4,1.04,1,0,0,1,0,00160,5860,0
2,20.17,9.25,2,1,2,8,1.665,1,1,3,1,0,00040,28,0
2,25.75,0.5,2,1,2,8,1.46,1,1,5,1,0,00312,0,0
2,20.42,7.0,2,1,2,8,1.625,1,1,3,0,0,00200,1391,0
2,-1,4.0,2,1,14,8,5.0,1,1,3,1,0,00290,2279,0
2,39.00,5.0,2,1,3,8,3.5,1,1,10,1,0,00000,0,0
1,64.08,0.165,2,1,6,3,0.0,1,1,1,0,0,00232,100,0
2,28.25,5.125,2,1,14,8,4.75,1,1,2,0,0,00420,7,0
1,28.75,3.75,2,1,2,8,1.085,1,1,1,1,0,00371,0,0
2,31.33,19.5,2,1,2,8,7.0,1,1,16,0,0,00000,5000,0
1,18.92,9.0,2,1,1,8,0.75,1,1,2,0,0,00088,591,0
1,24.75,3.0,2,1,11,4,1.835,1,1,19,0,0,00000,500,0
1,30.67,12.0,2,1,2,8,2.0,1,1,1,0,0,00220,19,0
2,21.00,4.79,3,3,13,8,2.25,1,1,1,1,0,00080,300,0
2,13.75,4.0,3,3,13,8,1.75,1,1,2,1,0,00120,1000,0
1,46.00,4.0,2,1,8,5,0.0,1,0,0,0,0,00100,960,0
1,44.33,0.0,2,1,2,8,2.5,1,0,0,0,0,00000,0,0
2,20.25,9.96,2,1,5,2,0.0,1,0,0,0,0,00000,0,0
2,22.67,2.54,3,3,2,4,2.585,1,0,0,0,0,00000,0,0
2,-1,10.5,2,1,14,8,6.5,1,0,0,0,0,00000,0,0
1,60.92,5.0,2,1,1,8,4.0,1,1,4,0,0,00000,99,0
2,16.08,0.75,2,1,2,8,1.75,1,1,5,1,0,00352,690,0
1,28.17,0.375,2,1,11,8,0.585,1,1,4,0,0,00080,0,0
2,39.17,1.71,2,1,14,8,0.125,1,1,5,1,0,00480,0,0
0,20.42,7.5,2,1,9,8,1.5,1,1,1,0,0,00160,234,0
1,30.00,5.29,2,1,5,2,2.25,1,1,5,1,0,00099,500,0
2,22.83,3.0,2,1,10,8,1.29,1,1,1,0,0,00260,800,0
1,22.50,8.5,2,1,11,8,1.75,1,1,10,0,0,00080,990,1
1,28.58,1.665,2,1,11,8,2.415,1,0,0,1,0,00440,0,1
2,45.17,1.5,2,1,2,8,2.5,1,0,0,1,0,00140,0,1
2,41.58,1.75,2,1,9,8,0.21,1,0,0,0,0,00160,0,1
1,57.08,0.335,2,1,7,1,1.0,1,0,0,1,0,00252,2197,1
1,55.75,7.08,2,1,9,4,6.75,1,1,3,1,0,00100,50,1
2,43.25,25.21,2,1,11,4,0.21,1,1,1,0,0,00760,90,1
1,25.33,2.085,2,1,2,4,2.75,1,0,0,1,0,00360,1,1
1,24.58,0.67,2,1,1,4,1.75,1,0,0,0,0,00400,0,1
2,43.17,2.25,2,1,7,1,0.75,1,0,0,0,0,00560,0,1
2,40.92,0.835,2,1,6,3,0.0,1,0,0,0,0,00130,1,1
2,31.83,2.5,2,1,1,8,7.5,1,0,0,1,0,00523,0,1
1,33.92,1.585,3,3,6,3,0.0,1,0,0,0,0,00320,0,1
1,24.92,1.25,2,1,6,3,0.0,1,0,0,0,0,00080,0,1
2,35.25,3.165,2,1,14,4,3.75,1,0,0,1,0,00680,0,1
2,34.25,1.75,2,1,13,1,0.25,1,0,0,1,0,00163,0,1
2,80.25,5.5,2,1,0,0,0.54,1,0,0,0,0,00000,340,1
2,19.42,1.5,3,3,3,8,2.0,1,0,0,1,0,00100,20,1
2,42.75,3.0,2,1,7,1,1.0,1,0,0,0,0,00000,200,1
2,19.67,10.0,3,3,9,4,0.835,1,0,0,1,0,00140,0,1
2,36.33,3.79,2,1,13,8,1.165,1,0,0,1,0,00200,0,1
2,30.08,1.04,3,3,7,1,0.5,1,1,10,1,0,00132,28,1
2,44.25,11.0,3,3,4,8,1.5,1,0,0,0,2,00000,0,1
2,23.58,0.46,3,3,13,8,2.625,1,1,6,1,0,00208,347,1
2,23.92,1.5,2,1,4,4,1.875,1,1,6,0,0,00200,327,0
2,33.17,1.0,2,1,14,8,0.75,1,1,7,1,0,00340,4071,0
2,48.33,12.0,2,1,10,8,16.0,1,0,0,0,2,00110,0,0
2,76.75,22.29,2,1,5,9,12.75,1,1,1,1,0,00000,109,0
2,51.33,10.0,2,1,7,1,0.0,1,1,11,0,0,00000,1249,0
2,34.75,15.0,2,1,12,6,5.375,1,1,9,1,0,00000,134,0
2,38.58,3.335,2,1,13,8,4.0,1,1,14,0,0,00383,1344,0
1,22.42,11.25,3,3,14,4,0.75,1,1,4,0,0,00000,321,0
2,41.92,0.42,2,1,2,4,0.21,1,1,6,0,0,00220,948,0
2,29.58,4.5,2,1,13,8,7.5,1,1,2,1,0,00330,0,0
1,32.17,1.46,2,1,13,8,1.085,1,1,16,0,0,00120,2079,0
2,51.42,0.04,2,1,14,4,0.04,1,0,0,0,0,00000,3000,0
1,22.83,2.29,2,1,11,4,2.29,1,1,7,1,0,00140,2384,0
1,25.00,12.33,2,1,3,4,3.5,1,1,6,0,0,00400,458,0
2,26.75,1.125,2,1,14,4,1.25,1,0,0,0,0,00000,5298,0
2,23.33,1.5,2,1,2,4,1.415,1,0,0,0,0,00422,200,0
2,24.42,12.335,2,1,11,4,1.585,1,0,0,1,0,00120,0,0
2,42.17,5.04,2,1,11,4,12.75,1,0,0,1,0,00092,0,0
1,20.83,3.0,2,1,1,8,0.04,1,0,0,0,0,00100,0,0
2,23.08,11.5,2,1,13,4,2.125,1,1,11,1,0,00290,284,0
1,25.17,2.875,2,1,14,4,0.875,1,0,0,0,0,00360,0,0
2,43.08,0.375,3,3,2,8,0.375,1,1,8,1,0,00300,162,0
1,35.75,0.915,2,1,1,8,0.75,1,1,4,0,0,00000,1583,0
2,59.50,2.75,2,1,13,8,1.75,1,1,5,1,0,00060,58,0
2,21.00,3.0,3,3,4,8,1.085,1,1,8,1,0,00160,1,0
2,21.92,0.54,3,3,14,8,0.04,1,1,1,1,0,00840,59,0
1,65.17,14.0,2,1,6,3,0.0,1,1,11,1,0,00000,1400,0
1,20.33,10.0,2,1,2,4,1.0,1,1,4,0,0,00050,1465,0
2,32.25,0.165,3,3,2,4,3.25,1,1,1,1,0,00432,8000,0
2,30.17,0.5,2,1,2,8,1.75,1,1,11,0,0,00032,540,0
2,25.17,6.0,2,1,2,8,1.0,1,1,3,0,0,00000,0,0
2,39.17,1.625,2,1,2,8,1.5,1,1,10,0,0,00186,4700,0
2,39.08,6.0,2,1,10,8,1.29,1,1,5,1,0,00108,1097,0
2,31.67,0.83,2,1,14,8,1.335,1,1,8,1,0,00303,3290,0
2,41.00,0.04,2,1,5,8,0.04,0,1,1,0,2,00560,0,0
2,48.50,4.25,2,1,10,8,0.125,1,0,0,1,0,00225,0,0
2,32.67,9.0,3,3,13,4,5.25,1,0,0,1,0,00154,0,0
1,28.08,15.0,3,3,5,9,0.0,1,0,0,0,0,00000,13212,0
2,73.42,17.75,2,1,6,3,0.0,1,0,0,1,0,00000,0,0
2,64.08,20.0,2,1,14,4,17.5,1,1,9,1,0,00000,1000,0
2,51.58,15.0,2,1,2,8,8.5,1,1,9,0,0,00000,0,0
2,26.67,1.75,3,3,2,8,1.0,1,1,5,1,0,00160,5777,0
2,25.33,0.58,2,1,2,8,0.29,1,1,7,1,0,00096,5124,0
2,30.17,6.5,2,1,3,8,3.125,1,1,8,0,0,00330,1200,0
2,27.00,0.75,2,1,2,4,4.25,1,1,3,1,0,00312,150,0
2,23.17,0.0,0,0,0,0,0.0,0,0,0,0,1,-1,0,0
2,34.17,5.25,2,1,13,8,0.085,0,0,0,1,0,00290,6,0
2,38.67,0.21,2,1,9,8,0.085,1,0,0,1,0,00280,0,0
2,25.75,0.75,2,1,2,1,0.25,1,0,0,0,0,00349,23,0
1,46.08,3.0,2,1,2,8,2.375,1,1,8,1,0,00396,4159,0
1,21.50,6.0,2,1,1,8,2.5,1,1,3,0,0,00080,918,0
0,20.08,0.125,2,1,11,8,1.0,0,1,1,0,0,00240,768,0
2,20.50,2.415,2,1,2,8,2.0,1,1,11,1,0,00200,3000,0
1,29.50,0.46,2,1,9,8,0.54,1,1,4,0,0,00380,500,0
0,42.25,1.75,3,3,0,0,0.0,0,0,0,1,0,00150,1,1
2,29.83,1.25,3,3,9,8,0.25,0,0,0,0,0,00224,0,1
2,20.08,0.25,2,1,11,8,0.125,0,0,0,0,0,00200,0,1
2,23.42,0.585,2,1,2,4,0.085,1,0,0,0,0,00180,0,1
1,29.58,1.75,3,3,9,8,1.25,0,0,0,1,0,00280,0,1
2,16.17,0.04,2,1,2,8,0.04,0,0,0,0,0,00000,0,0
2,32.33,3.5,2,1,9,8,0.5,0,0,0,1,0,00232,0,1
2,-1,0.04,3,3,4,8,4.25,0,0,0,1,0,00460,0,1
2,47.83,4.165,2,1,14,1,0.085,0,0,0,1,0,00520,0,1
2,20.00,1.25,3,3,9,8,0.125,0,0,0,0,0,00140,4,1
2,27.58,3.25,3,3,11,4,5.085,0,1,2,1,0,00369,1,1
2,22.00,0.79,2,1,13,8,0.29,0,1,1,0,0,00420,283,1
2,19.33,10.915,2,1,2,1,0.585,0,1,2,1,0,00200,7,1
1,38.33,4.415,2,1,2,8,0.125,0,0,0,0,0,00160,0,1
2,29.42,1.25,2,1,2,4,0.25,0,1,2,1,0,00400,108,1
2,22.67,0.75,2,1,7,8,1.585,0,1,1,1,0,00400,9,1
2,32.25,14.0,3,3,6,3,0.0,0,1,2,0,0,00160,1,1
2,29.58,4.75,2,1,10,8,2.0,0,1,1,1,0,00460,68,1
2,18.42,10.415,3,3,1,8,0.125,1,0,0,0,0,00120,375,1
2,22.17,2.25,2,1,7,8,0.125,0,0,0,0,0,00160,10,1
2,22.67,0.165,2,1,2,5,2.25,0,0,0,1,2,00000,0,0
1,25.58,0.0,0,0,0,0,0.0,0,0,0,0,1,-1,0,0
2,18.83,0.0,2,1,11,8,0.665,0,0,0,0,0,00160,1,1
2,21.58,0.79,3,3,3,8,0.665,0,0,0,0,0,00160,0,1
2,23.75,12.0,2,1,2,8,2.085,0,0,0,0,2,00080,0,1
2,22.00,7.835,3,3,7,1,0.165,0,0,0,1,0,-1,0,1
2,36.08,2.54,2,1,6,3,0.0,0,0,0,0,0,00000,1000,1
2,29.25,13.0,2,1,4,4,0.5,0,0,0,0,0,00228,0,1
1,19.58,0.665,2,1,13,8,1.665,0,0,0,0,0,00220,5,1
1,22.92,1.25,2,1,11,8,0.25,0,0,0,1,0,00120,809,1
1,27.25,0.29,2,1,10,4,0.125,0,1,1,1,0,00272,108,1
1,38.75,1.5,2,1,6,3,0.0,0,0,0,0,0,00076,0,1
2,32.42,2.165,3,3,9,3,0.0,0,0,0,0,0,00120,0,1
1,23.75,0.71,2,1,13,8,0.25,0,1,1,1,0,00240,4,1
2,18.17,2.46,2,1,2,6,0.96,0,1,2,1,0,00160,587,1
2,40.92,0.5,3,3,10,8,0.5,0,0,0,1,0,00130,0,1
2,19.50,9.585,2,1,1,8,0.79,0,0,0,0,0,00080,350,1
2,28.58,3.625,2,1,1,8,0.25,0,0,0,1,0,00100,0,1
2,35.58,0.75,2,1,9,8,1.5,0,0,0,1,0,00231,0,1
2,34.17,2.75,2,1,7,1,2.5,0,0,0,1,0,00232,200,1
0,33.17,2.25,3,3,3,8,3.5,0,0,0,1,0,00200,141,1
2,31.58,0.75,3,3,1,8,3.5,0,0,0,1,0,00320,0,1
1,52.50,7.0,2,1,1,4,3.0,0,0,0,0,0,00000,0,1
2,36.17,0.42,3,3,13,8,0.29,0,0,0,1,0,00309,2,1
2,37.33,2.665,2,1,3,8,0.165,0,0,0,1,0,00000,501,1
1,20.83,8.5,2,1,2,8,0.165,0,0,0,0,0,00000,351,1
2,24.08,9.0,2,1,1,8,0.25,0,0,0,1,0,00000,0,1
2,25.58,0.335,2,1,9,4,3.5,0,0,0,1,0,00340,0,1
1,35.17,3.75,2,1,6,3,0.0,0,1,6,0,0,00000,200,1
2,48.08,3.75,2,1,7,1,1.0,0,0,0,0,0,00100,2,1
1,15.83,7.625,2,1,11,8,0.125,0,1,1,1,0,00000,160,1
1,22.50,0.415,2,1,7,8,0.335,0,0,0,1,2,00144,0,1
2,21.50,11.5,2,1,7,8,0.5,1,0,0,1,0,00100,68,1
1,23.58,0.83,2,1,11,8,0.415,0,1,1,1,0,00200,11,1
1,21.08,5.0,3,3,6,3,0.0,0,0,0,0,0,00000,0,1
2,25.67,3.25,2,1,2,4,2.29,0,1,1,1,0,00416,21,1
1,38.92,1.665,2,1,1,8,0.25,0,0,0,0,0,00000,390,1
1,15.75,0.375,2,1,2,8,1.0,0,0,0,0,0,00120,18,1
1,28.58,3.75,2,1,2,8,0.25,0,1,1,1,0,00040,154,1
2,22.25,9.0,2,1,1,8,0.085,0,0,0,0,0,00000,0,1
2,29.83,3.5,2,1,2,8,0.165,0,0,0,0,0,00216,0,1
1,23.50,1.5,2,1,13,8,0.875,0,0,0,1,0,00160,0,1
2,32.08,4.0,3,3,3,8,1.5,0,0,0,1,0,00120,0,1
2,31.08,1.5,3,3,13,8,0.04,0,0,0,0,2,00160,0,1
2,31.83,0.04,3,3,10,8,0.04,0,0,0,0,0,00000,0,1
1,21.75,11.75,2,1,2,8,0.25,0,0,0,1,0,00180,0,1
1,17.92,0.54,2,1,2,8,1.75,0,1,1,1,0,00080,5,1
2,30.33,0.5,2,1,4,4,0.085,0,0,0,1,2,00252,0,1
2,51.83,2.04,3,3,6,3,1.5,0,0,0,0,0,00120,1,1
2,47.17,5.835,2,1,13,8,5.5,0,0,0,0,0,00465,150,1
2,25.83,12.835,2,1,3,8,0.5,0,0,0,0,0,00000,2,1
1,50.25,0.835,2,1,1,8,0.5,0,0,0,1,0,00240,117,1
0,29.50,2.0,3,3,5,4,2.0,0,0,0,0,0,00256,17,1
1,37.33,2.5,2,1,7,4,0.21,0,0,0,0,0,00260,246,1
1,41.58,1.04,2,1,1,8,0.665,0,0,0,0,0,00240,237,1
1,30.58,10.665,2,1,11,4,0.085,0,1,12,1,0,00129,3,1
2,19.42,7.25,2,1,10,8,0.04,0,1,1,0,0,00100,1,1
1,17.92,10.21,2,1,6,3,0.0,0,0,0,0,0,00000,50,1
1,20.08,1.25,2,1,2,8,0.0,0,0,0,0,0,00000,0,1
2,19.50,0.29,2,1,9,8,0.29,0,0,0,0,0,00280,364,1
2,27.83,1.0,3,3,4,4,3.0,0,0,0,0,0,00176,537,1
2,17.08,3.29,2,1,7,8,0.335,0,0,0,1,0,00140,2,1
2,36.42,0.75,3,3,4,8,0.585,0,0,0,0,0,00240,3,1
2,40.58,3.29,2,1,10,8,3.5,0,0,0,1,2,00400,0,1
2,21.08,10.085,3,3,5,4,1.25,0,0,0,0,0,00260,0,1
1,22.67,0.75,2,1,2,8,2.0,0,1,2,1,0,00200,394,1
1,25.25,13.5,3,3,6,3,2.0,0,1,1,1,0,00200,1,1
2,17.92,0.205,2,1,1,8,0.04,0,0,0,0,0,00280,750,1
2,35.00,3.375,2,1,2,4,8.29,0,0,0,1,0,00000,0,1
